16 4913 32 0.00348352380952381 0.000121124571845526 3.02118980952381 0.0921297698497175
32 35937 63 0.00764680952380952 0.000127789130620573 19.5322131428571 0.329473963274988
64 274625 123 0.037863380952381 8.79724253334395e-05 58.4237651904762 0.135688587161419
128 2146689 200 0.335656 0.00125176651177446 83.5263729047619 0.310188653557945
256 16974593 200 2.54088157142857 0.000972699777497101 87.248542952381 0.0333849806866449
