1024 10 21.9833333333333 0.688234456175122 20.6481481481481 0.690022961388098
1024 20 21.0666666666667 0.483390801181267 20.4035087719298 0.439927804032489
1024 30 21.1166666666667 0.651067499487487 20.6954022988506 0.646739436352456
1024 40 21.0125 0.291011168170569 20.6880341880342 0.276360619046577
1024 50 21.0066666666667 0.587696066574098 20.7448979591837 0.580503737933073
1024 100 21.0683333333333 0.557545214907874 20.9360269360269 0.55298456216602
1024 200 20.7883333333333 0.338270109035173 20.7185929648241 0.334010238349426
1024 500 20.4766666666667 0.599461981001853 20.4498997995992 0.600620626993218
1024 1000 20.678 0.842961683589474 20.6626626626627 0.844835593837078
2048 10 22.1 0.965401470891774 20.7777777777778 0.760116950066093
2048 20 21.2583333333333 0.453229154696238 20.6315789473684 0.476599217796705
2048 30 20.9888888888889 0.496953682915182 20.5804597701149 0.504635664793453
2048 40 21.4916666666667 1.30486270031244 21.1794871794872 1.28900677327098
2048 50 21.1766666666667 0.238467328300265 20.9285714285714 0.239654756540241
2048 100 20.4916666666667 0.553729777659342 20.3670033670034 0.554164159052825
2048 200 20.4791666666667 0.532338394883054 20.4154103852596 0.532214342561614
2048 500 20.7993333333333 0.58419266228417 20.7738810955244 0.584176299944234
2048 1000 20.7031666666667 0.401023399151055 20.691024357691 0.401102820644099
4096 10 22.15 0.859651092013498 20.7407407407407 0.712036435004321
4096 20 21.4416666666667 0.715134020073626 20.7982456140351 0.687374600332237
4096 30 21.2166666666667 0.389729250748375 20.7931034482759 0.393768342720555
4096 40 20.975 0.403732584763728 20.6623931623932 0.397697735639417
4096 50 20.77 0.529716905525961 20.5170068027211 0.523288016742135
4096 100 20.5216666666667 0.526171708348773 20.3956228956229 0.527981128160246
4096 200 20.5475 0.506939345484251 20.4815745393635 0.506580685554295
4096 500 20.2863333333333 0.493959377547047 20.2615230460922 0.493361783862212
4096 1000 20.588 0.68926076342702 20.5757424090757 0.6890704812316
8192 10 22.3333333333333 0.804155872120988 21.0185185185185 0.721509619954747
8192 20 21.4833333333333 0.462240918425303 20.8421052631579 0.422366371531345
8192 30 20.7444444444444 0.391956157790166 20.3103448275862 0.370749794640431
8192 40 20.7875 0.503425764140057 20.465811965812 0.490117099256906
8192 50 20.65 0.555085578987601 20.3877551020408 0.533118101787943
8192 100 20.36 0.356931365951494 20.2239057239057 0.348706804834448
8192 200 20.5641666666667 0.619648421822139 20.499162479062 0.623841906610148
8192 500 20.453 0.439914082520666 20.4241816967268 0.440432758547561
8192 1000 20.3313333333333 0.50213490883095 20.317984651318 0.502541849739735
16384 10 21.85 0.781664889834512 20.5185185185185 0.745907903714022
16384 20 21.3 0.638748776906853 20.6491228070175 0.633913812807646
16384 30 21.0666666666667 0.63210407019379 20.6264367816092 0.640457872281433
16384 40 21.075 0.702851335632224 20.7136752136752 0.725856933842165
16384 50 20.9066666666667 0.705143011499559 20.6428571428571 0.703030863359131
16384 100 20.59 0.659787844689489 20.4612794612795 0.655855611916173
16384 200 20.3825 0.534300945161058 20.3182579564489 0.529235835997006
16384 500 20.5046666666667 0.6299303665221 20.4782899131597 0.629131711393527
16384 1000 20.7596666666667 0.543892146171157 20.7470804137471 0.543674106568851
32768 10 22.8 0.189736659610102 21.4814814814815 0.229510124219699
32768 20 21.9166666666667 0.573294572333164 21.2543859649123 0.534065748249567
32768 30 21.7277777777778 0.183080633925379 21.264367816092 0.204196947045541
32768 40 21.875 0.308625987240219 21.5299145299145 0.308829806239623
32768 50 22.0233333333333 0.601786230040757 21.7244897959184 0.540064938172006
32768 100 21.3766666666667 0.481317635939787 21.2424242424242 0.498953092332463
32768 200 21.3333333333333 0.413916255620225 21.2671691792295 0.416878518232628
32768 500 21.3333333333333 0.433428502369961 21.3069472277889 0.433478406808489
32768 1000 21.2131666666667 0.396919849171929 21.2000333667 0.396978075288288
65536 10 25.8666666666667 0.355902608401045 24.5185185185185 0.395447342667828
65536 20 25.5166666666667 0.666083077901448 24.8157894736842 0.635731959754848
65536 30 25.0777777777778 0.234441811464942 24.6436781609195 0.223118814869902
65536 40 24.8208333333333 0.440288731023934 24.4957264957265 0.447556494413198
65536 50 24.9466666666667 0.143480544558021 24.6768707482993 0.126079952332317
